Post URL,File,Post Date,Caption,Anotasi,Catatan,Sence1,Sence2,Sence3,Sence4,Sence5,Sence6,Sence7,Sence8,Sence9,Sence10
https://www.instagram.com/p/DKD3bnFTfCq/,534.jpg,5/25/2025 2:50,"Thank you for visiting at minangrua beach🌊☀
— SNORKELING Rp:75.000/pax all fasilitas 

Make sure your vacation is a good and fun moment, trust us !!!

Liburan di pantai, tapi bukan sekedar pantai.
Pantai minangrua menyajikan rekreasi alam yg berbeda.
Selain pantai, di Minangrua juga ada destinasi wisata lain.
Seperti, Air Terjun Dan Green Canyon.

Your family story must be happy!!
 ________________________
This is👉. Pantai Minangrua - Desa Kelawi - Bakauheni - Lampung Selatan.

Rute: 1.5 jam dari kota Bandar lampung. 10 menit dari Pelabuhan Bakauheni. 
________________________
Hurry up, follow us, because we are processing something amazing!!!
NOTE!!!
(Lodging on this beach is very limited)
__
Pos HTM: 10k/orang (non higeseason) 
__
Green Canyon HTM: 15k/orang 
__
Family Gathering Mulai Rp:170.000/orang
__
Snorkeling mulai Rp: 75.000/orang 

More info & Reservasi: HP/WA: 081272250665
________________________
Don’t miss out on information!!

Tag dan follow 👇👇

@minangruabeach_inn
@pantaiminangrua_lampung

Sertakan #minangruabeach 
❎ Vacation is a necessity too
________________________
•Don’t focus too much on money•
________________________
#minangruabeachinn #minangruabeach #pantaiminangrua #bakauheni #lampungselatan #lampung #lampung #bandung #palembang #travel #explore #tourism #trip #explore",Attraction,,ocean deep,aquarium,ocean,coast,islet,cliff,beach,wave,natural,lagoon
https://www.instagram.com/p/CPpudbwL0cg/,535.jpg,6/3/2021 8:51,"Good sore ...

Jangan lupa mantai lah sob ...
..
..

Subscribe bYouTube channel MISRI VLOG, klik link in bio 👉
..
..

#lampungselatanexplore  #semukuk #pantaisemukuk #kaliandaig #wajahlampung #kelampunggeh #travel2lampung #lampungeksis #lampung #selampung #pariwisatalampung #selebgramindonesia #selebgramjakarta #selebgramlampung #selampung #pesonalampung #pariwisataindonesia #pariwisatalampung #explorelampungselatan #exploreindonesia #jelajahindonesia #lampungfun #lampungeksis #explorealam #adbenture #mtma #jejakpetualang #beach",Attraction,,lagoon,ocean,cliff,coast,beach,sky,badlands,butte,vegetation,sand
https://www.instagram.com/p/CidD0zBpVqR/,536.jpg,9/13/2022 16:44,"Cium aroma laut, rasakan langit, biarkan jiwa²mu pergi

#masyaallahtabarakallah #like4likes #instatravel #morningvibes #grandeltykrakatoa #kaliandaresort #lampungwisata #lampung#explorelampungselatan",Attraction,,pier,boat deck,ocean,interior,coast,beach,promenade,bridge,cliff,natural
https://www.instagram.com/p/CLlBoBMnMQn/,537.jpg,2/22/2021 2:56,"#blueseaview 
#bluesea🌊 
#jumping 
#kapalferry 
#holidaytrip #travelphotography #travelingindonesia #potography📷 #jalanjalanmen #pelariindonesia #pelarikece #freeletictangerang #indonesiaberlari #runbib#yeuah #explorelampungselatan #selatsunda 
Kesempatan kadang tak datang dua kali .maka nikmatilah kesempatan itu selagi kamu bisa ,walau hanya sebentar tpi kita tak bisa mengulang kembali waktu itu , walaupun tujuan utamanya wedding party tpi bisa d manfaatkan demi hobby traveling ,jgn d pikir seberapa deketny tpi seberapa kamu bisa menikmati keindahan nya , liburan itu penting wat rilexasi d tengah rutinitas yg tiada henti foto by @yusuf_swd @freeleticstgr",Accessibility,,outdoor,indoor,water park,boat deck,pier,ocean,harbor,beach house,lagoon,coast
https://www.instagram.com/p/DOTb4c_k_LD/,538.jpg,9/7/2025 14:03,"Vitamin sea ☀️🌊
.
.
.
📍Rio The Beach , Lampung
#pantailampungselatan #explorelampungselatan #pantailampung #kaliandalampungselatan #pesonaindonesia_id #wonderful #riothebeachlampung",Amenities,,beach house,outdoor,village,promenade,coast,beach,water park,raft,lagoon,ocean
https://www.instagram.com/p/DJrR4SAPf1b/,539.jpg,5/15/2025 13:40,"Team Orang Senang
Jawa Barat Lintas Sumatra 🤟😎
Next Kemana Lagi Kita🔥

#lampung #bandarlampung #sumatra #singerlampung #travelinglampung #explorelampungselatan",Accessibility,,arch,bridge,viaduct,highway,outdoor,pavilion,outdoor,campus,castle,hospital
https://www.instagram.com/p/DNzjUwz4vjf/,540.jpg,8/26/2025 4:52,"Ga ada kalimat yang bisa deskripsiin secantik apa tempat ini 💖

#explorelampungselatan #exploreindonesia #indonesia_traveler #girl #beach #pulausebesi #tripotocommunity #pulau #beachvibes #pulausebesi #exploreeverything #ootd #beachtime",Attraction,,lagoon,beach,ocean,coast,islet,swimming hole,wave,beach house,cliff,sky
https://www.instagram.com/p/DO_IWiFk0MI/,541.jpg,9/24/2025 13:19,"Referensi trip yang gak perlu cuti:
"" Open Trip Pulau Sebesi ""

Katanya mau liburan? 
Jangan cuma scroll doang cong!
Buruan booking slotnya! Di @explorepulausebesi 
Kapan lagi opentrip destinasinya dapet pantai dan gunung sekaligus?
Harganya start 400rban aja udah bisa nyebrang ke pulau Sumatera.
Bener2 worth it!

#exploreindonesia #explorelampungselatan #anakgunungkrakatau #explorepulausebesi #bandaneiralampung #wisatalampung #opentripanakgunungkrakatau #pulauumangumang",Attraction,,mountain snowy,volcano,glacier,mountain,ice shelf,lagoon,hot spring,iceberg,ice floe,valley
https://www.instagram.com/p/Ctom7gpJP_l/,542.jpg,6/18/2023 14:08,"[2 6 23]
Rekomend ni yg mau nangis tapi gk mau ketauan nangis ngecamp dipantai aja prenddd suara ombak nya keras bangett sambil teriakk juga amann sii ini🌊🌴
.
.
.📍Pantai Sanggar🏝Kalianda, Lampung
#sanggarbeach_lpg #explorelampungselatan #lampunggeh",Amenities,,campsite,junkyard,parking lot,outdoor,yard,excavation,beer garden,outdoor,driveway,playground
https://www.instagram.com/p/CwczWVZrqJF/,543.jpg,8/27/2023 13:39,"Manfaatkan liburan kamu untuk melepaskan semua beban agar pikiran dan tubuh menjadi sehat kembali.

#liburan #lfl #beach #island #explorelampungselatan #lampung #visitindonesia #exploreindonesia #kemenparekraf #pariwisatalampung #wonderfulindonesia #jelajahlampung #jelajahindonesia #lfl❤️ #lfl💛 #fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff #likesforlike",Attraction,,lagoon,beach,coast,ocean,swimming hole,river,valley,natural,cliff,rainforest
https://www.instagram.com/p/CwMRRyrL1ei/,544.jpg,8/21/2023 3:34,"Senikmat inikah rasanya liburan .... 🌊🌴🌴
..
..

Kaos keren dari : @lampungselatanexplore

#liburan #lfl #beach #island #explorelampungselatan #lampung #visitindonesia #exploreindonesia #kemenparekraf #pariwisatalampung #wonderfulindonesia #jelajahlampung #jelajahindonesia #lfl❤️ #lfl💛 #fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff #likesforlike",Attraction,,lagoon,beach,coast,ocean,swimming hole,river,sky,wave,natural,outdoor
https://www.instagram.com/p/Cd299S_htiu/,545.jpg,5/22/2022 11:36,"LAMPUNG : “Lamunan rindu yang tak tertampung”
.
.
.
.
.
#explorelampungselatan 
#selampung 
@selampung",Attraction,,vineyard,boardwalk,village,beach house,rainforest,cultivated,botanical garden,valley,rice paddy,orchard
https://www.instagram.com/p/C0-6fyNyJKp/,546.jpg,12/18/2023 5:42,".
.
Kalo ada orang ngiri, ga usah pusing sebaiknya kita nganan aja biar ga nabrak 😌
.
.
.
📍MBeach, Starlight Cabin, Kalianda
Lampung Selatan
.
#explorelampung #explorelampungselatan #pantaipasirputih #whitesandbeach #travelphotography #traveling #traveler #travelblogger #starlightcabin #holiday #staycation",Attraction,,beach,lagoon,ocean,coast,islet,wave,outdoor,vegetation,beach house,sky
https://www.instagram.com/p/ColU_r_y1zC/,547.jpg,2/13/2023 0:56,"🏝🏝
#pantaimarina #pantaimarinakalianda #explorelampung #explorelampungselatan #wisatakalianda #fyp #fypシ",Attraction,,archaelogical excavation,picnic area,playground,sandbox,desert road,hot spring,coast,trench,beach,outdoor
https://www.instagram.com/p/DB5ILfFTWKs/,548.jpg,11/3/2024 2:34,"Sunmori NXR Tangerang.
Rio By The Beach Kalianda Lampung Selatan
#explorelampung 
#explorelampungselatan 
#pantairiobythebeach",Amenities,,picnic area,beach house,outdoor,beach,pavilion,coast,lagoon,ocean,exterior,campsite
https://www.instagram.com/p/CrpWEDkSyHS/,549.jpg,4/30/2023 3:57,"Enjoy moment ....

📍Bukit Slimpuyang, Sidomulyo Lampung selatan

#bukitslimpuyang #lampungselatan #kalianda #lampung #lampungexplore #explorelampungselatan #potretlampung #pikniklampung #sigerlampung #trendinglampung #tempatwisatalampung #berandalampung #indonesia #instagram",Amenities,,campsite,archaelogical excavation,tundra,marsh,farm,picnic area,pond,rice paddy,watering hole,river
https://www.instagram.com/p/DN5JDKbk370/,550.jpg,8/28/2025 8:58,"Pernah baca quotes ini : “Worrying gets you nowhere” dan makin kesini makin sadar, diam di tempat nggak akan bawa kita kemana-mana. Lebih baik mulai jalan, walau pelan🫶🏽🧡.

#exploresebesi #explorelampungselatan #anakkrakatau #opentrip #sebesiisland",Attraction,,mountain,volcano,mountain snowy,butte,mountain path,badlands,valley,ice shelf,tundra,glacier
https://www.instagram.com/p/CgmDnbIvxXX/,551.jpg,7/29/2022 11:32,"I ❤️ U

#kahaibeachlampung#pantaikahaibeach#wisatakaliandalampungselatan#explorelampungselatan#gunungkrakatau#kahaibeachhotel#desabatubalakkahai#lampunghits#wisatalampungselatankekinian",Attraction,,ocean,boat deck,harbor,coast,ice shelf,pier,beach,ice floe,iceberg,arch
https://www.instagram.com/p/DOV6gh0Ez1H/,552.jpg,9/8/2025 13:09,"✈️ September S-nya Siap Kabur!
Siapa nih yang lagi nyari slot opentrip dadakan buat healing sebelum quarter life crisis menyerang? 😂

Tag temen travel kamu biar makin rame jalan-jalannya! 🌍🧡.

#septemberchallenge #septembervibes #explorelampungselatan #liburanasik #anakgunungkrakatau #sebesiisland",Attraction,,lagoon,boat deck,river,ocean,raft,natural,coast,beach,islet,swimming hole
https://www.instagram.com/p/DMpSxd7xW6X/,553.jpg,7/28/2025 8:44,"Banda Neira Lampung 
#pulausebesi #pulausebesilampung #bandaneira #lampung #explorelampungselatan",Attraction,,islet,lagoon,volcano,mountain,natural,coast,beach,cliff,butte,river
https://www.instagram.com/p/CwQTA_wP_UN/,554.jpg,8/22/2023 17:06,"Ini pulau indahnya itu beda banget 😍🗻
.
.
.
#3rdtouring2023 #familyadventure #familytouring #touringlintaspulau #touringlintasprovinsi #lampung #lampungselatan #explorelampung #explorelampungselatan #bakauhenilampung #travel #pelabuhancanti #kalianda #pulausebuku #pulausebesi #pulauumang #pulauumangumang #perahu #gelombang #wave #waves #ombak #laut #sea #sealife #beach #pantai #tejang #tejangpulausebesi",Attraction,,lagoon,islet,beach house,coast,beach,ocean,harbor,boat deck,cliff,village
https://www.instagram.com/p/CwQRXKgPqXk/,555.jpg,8/22/2023 16:51,"Hijau dan biru membuat mata & hatiku tertuju padamu 🗻
.
.
.
#3rdtouring2023 #familyadventure #familytouring #touringlintaspulau #touringlintasprovinsi #lampung #lampungselatan #explorelampung #explorelampungselatan #bakauhenilampung #travel #pelabuhancanti #kalianda #pulausebuku #pulausebesi #pulauumang #pulauumangumang #perahu #gelombang #wave #waves #ombak #laut #sea #sealife #beach #pantai #tejang #tejangpulausebesi",Accessibility,,lagoon,islet,beach,coast,ocean,harbor,promenade,pier,natural,sky
https://www.instagram.com/p/CwiOTKzvPV-/,556.jpg,8/29/2023 16:11,"Kita kembali lagi ke Pulau Sebesi 🗻🏝️😍❤️🌴🌴🌴🌴
.
.
#familytouring2023 #familyadventure #3rdtouring2023 #touringlintaspulau #touringlintasprovinsi #lampung #lampungselatan #explorelampung #explorelampungselatan #bakauhenilampung #travel #terumbukarang #kalianda #pulausebuku #pulausebesi #pulauumang #pulauumangumang #perahu #gelombang #wave #waves #ombak #laut #sea #sealife #beach #pantai #pulaumenggunang #tejangpulausebesi",Attraction,,botanical garden,rainforest,broadleaf,picnic area,swamp,orchard,tree farm,indoor,rice paddy,park
https://www.instagram.com/p/CkiLRfYvSjX/,557.jpg,11/4/2022 9:28,"Handover ceremony Area pantai kahai beach hotel dan wahana-wahana lainnya dari kahai beach hotel ke pelangi hotel internasional.

#kahaibeachlampung#pantaikahaibeach#wisatakaliandalampungselatan#explorelampungselatan#gunungkrakatau#kahaibeachhotel#desabatubalakkahai#lampunghits#wisatalampungselatankekinian",Amenities,,indoor,plaza,outdoor,outdoor,ticket booth,outdoor,indoor,outdoor,ice cream parlor,indoor
https://www.instagram.com/p/CcN2I0XPU6q/,558.jpg,4/11/2022 15:47,"Jagalah hatiku ini .agar tak pergi kelain hati
#explorelampungselatan
#wisatalampungselatan",Attraction,,waterfall,rainforest,mountain,creek,hot spring,canyon,mountain path,rope bridge,cliff,forest path
https://www.instagram.com/p/CwNfGIyvj5m/,559.jpg,8/21/2023 14:54,"Hidupku dulu tak begini ....
.
.
Kini happy n indah sekali 🤗🤣🤣🏝️🌊🏊🗻
.
.
#3rdtouring2023 #familyadventure #familytouring #touringlintaspulau #touringlintasprovinsi #lampung #lampungselatan #explorelampung #explorelampungselatan #bakauhenilampung #travel #pelabuhancanti #kalianda #pulausebuku #pulausebesi #pulauumang #pulauumangumang #perahu #gelombang #wave #waves #ombak #laut #sea #sealife #beach #pantai #tejang #tejangpulausebesi",Attraction,,lagoon,beach,ocean,coast,islet,water park,hot spring,outdoor,wave,swimming hole
https://www.instagram.com/p/CgEF9mdJ2Jv/,560.jpg,7/16/2022 6:59,"Cottage Minakha Khua adalah penginapan yang memiliki konsep bangunan rumah panggung sederhana dengan suasana pedesaan pesisir pantai dengan halaman yang luas

- 𝐊𝐚𝐩𝐚𝐬𝐢𝐭𝐚𝐬 𝐌𝐚𝐤𝐬𝐢𝐦𝐚𝐥 𝟏𝟖 𝐎𝐫𝐚𝐧𝐠
- 𝟐 𝐊𝐚𝐦𝐚𝐫 𝐓𝐢𝐝𝐮𝐫
- 𝐑𝐮𝐚𝐧𝐠 𝐒𝐚𝐧𝐭𝐚𝐢 & 𝐁𝐞𝐫𝐤𝐮𝐦𝐩𝐮𝐥 𝐊𝐞𝐥𝐮𝐚𝐫𝐠𝐚
- 𝐊𝐚𝐦𝐚𝐫 𝐌𝐚𝐧𝐝𝐢 (Bangunan Terpisah)

𝘊𝘰𝘵𝘵𝘢𝘨𝘦 𝘔𝘪𝘯𝘢𝘬𝘩𝘢 𝘒𝘩𝘶𝘢 𝘥𝘪𝘭𝘦𝘯𝘨𝘬𝘢𝘱𝘪 𝘥𝘦𝘯𝘨𝘢𝘯 𝘧𝘢𝘴𝘪𝘭𝘪𝘵𝘢𝘴 𝘴𝘦𝘣𝘢𝘨𝘢𝘪 𝘣𝘦𝘳𝘪𝘬𝘶𝘵:
𝟏. 𝐒𝐢𝐧𝐠𝐥𝐞 𝐁𝐞𝐝 (Double Size)
𝟐. 𝐊𝐢𝐩𝐚𝐬 𝐀𝐧𝐠𝐢𝐧
𝟑. 𝐃𝐢𝐬𝐩𝐞𝐧𝐬𝐞𝐫

𝘗𝘳𝘪𝘤𝘦:
𝐑𝐩.𝟏.𝟎𝟎𝟎.𝟎𝟎𝟎.-/𝐧𝐢𝐠𝐡𝐭 (Weekday & Weekend)
_________________________

UNTUK RESERVASI PENGINAPAN DAN INFO KETERSEDIAAN KAMAR, SERTA INFO DETAIL LAINNYA SILAHKAN HUBUNGI KONTAK YANG TERTERA DI KOLOM KONTAK PROFILE ATAU KUNJUNGI WEBSITE RESMI KAMI: 𝐦𝐢𝐧𝐚𝐧𝐠𝐫𝐮𝐚.𝐜𝐨𝐦

'𝐀𝐉𝐀𝐊 𝐊𝐄𝐂𝐀𝐌𝐔 𝐊𝐇𝐀𝐌 𝐍𝐘𝐀𝐍𝐈𝐊 𝐂𝐄𝐊𝐇𝐈𝐓𝐀 𝐃𝐈 𝐃𝐈𝐉𝐀'

#minangrua #pantaiminangrua #ramahtamahjelajah #lampung #explorelampungselatan #explorelampung #visitlampung #lampunggeh #letsgosomewhere #summer #summertime #summervibes #holiday #holidayseason #goodvibes #beach #beachlife #beachday #beachvibes #travel #travelphotography #vacation",Amenities,,outdoor,outdoor,fastfood restaurant,chalet,ticket booth,porch,ice cream parlor,outdoor,restaurant patio,motel
https://www.instagram.com/p/CJlmHXUjI5N/,561.jpg,1/3/2021 15:12,"Menikmati indahnya alam semesta..
#pantaikunjirkalianda #explorelampungselatan #explorelampung",Attraction,,islet,lagoon,ocean,coast,beach,ice floe,natural,cliff,swimming hole,river
https://www.instagram.com/p/COpa5t4n_OZ/,562.jpg,5/9/2021 9:28,"-
-
Air terjun way kalam saat ini sedang berbenah diri Demi kenyamanan para pengunjung nya..mulai dari akses jalan yg dulu berbatu menjadi cor betoon kyak tol..membuat post loket 1pintu untk masuk area karena mengingat way kalam sekrng mempunyai 2 air terjun berikut anakkan way kalam .dri pihak Pokdarwis jg membuat jembatan coor beton...jdi dlu jembatan bambu nya sudah tidak ada lagi .jdi skrng untuk nyebrang ke air terjun sudah enak Krn ada jembatan..nah untuk masalh tiket buat pengunjung permotor nya di kenakan 15ribu..gpp ya ...itung2  cara kita suport Pokdarwis untuk kemajuan mengelola wisata berkelanjutan..siap kan stamina krna untk smpai air terjun kita akan menuri anak tangga...beda hal nya dengan anakkan way kalam yg jlnnya bnyk datar...
Yg belum kemari wajib coba yg udah coba yuuk dtng lgi....
. . . .
. . .
. . 
.
🌍Air terjun way kalam.desa way kalam kec penengahan kab Lampung selatan
📷 @kutaheriawan 
. . . .
#Repost - @syah_herwan 
. . .
. .
.
#gengkwaci _explore
#jelajahsumatera 
#wajahlampuung
#wilayahlampung 
#ilovelampung
#pesona_lampungkita 
#lampungeksis 
#lampunggeh
#gerbangsumateraa 
#lampungholiday_ 
#curugmanialampung 
#jejaklampung 
#jejakwisatalampung
#pikniklampung 
#kelampung_geh 
#kelampungaja 
#lampungdong 
#lampungme 
#airterjunwaykalam
#explorelampungselatan",Attraction,,waterfall,creek,rainforest,japanese garden,mountain,rope bridge,valley,bridge,hot spring,river
https://www.instagram.com/p/CNOzgzmAQOI/,563.jpg,4/4/2021 4:53,"Yg mengaudit dan yg diaudit... Disatukan dalam satu kamar, jadi rasa temen main... 🤭 see you ibu @sukmayunani_ 🥰
.
#auditbpkp2021 #pusrilampung #staycationlampung #staycationlampungselatan #explorelampungselatan #explorelampung #kahaibeach #kahaibeachlampung #kahaibeachresort",Attraction,,coast,ocean,islet,cliff,lagoon,beach,natural,park,beach house,interior
https://www.instagram.com/p/CNXZ7p2MDpG/,564.jpg,4/7/2021 13:02,"Sunset
.
.
.
.
.
.
.
.
#sunsets #sunsetpantaiminangrua 
#yoexplore #explorelampungselatan 
#explorewisatalampungselatan 
#pesonapantailampung #lampungindonesia❤️ 
#informasilpg #Amazinglampungselatan",Attraction,,ocean,coast,sky,wave,cliff,beach,islet,valley,butte,lagoon
https://www.instagram.com/p/CJzw3Run81O/,565.jpg,1/9/2021 0:00,"Karena di setiap perjalanan terdapat hikmah dan cerita yang berbeda
#visitindonesia 
#indonesiakeren 
#visitlampung
#visitlampungselatan 
#visitkalianda 
#lestarialamku
#purna1261-1262
#saudaratunaskelapa",Attraction,,army base,racecourse,watering hole,landfill,vegetation,construction site,desert road,promenade,excavation,trench
https://www.instagram.com/p/C7cPbnCyJ5n/,566.jpg,5/27/2024 0:00,"Weekend Getaway, naik motor cuma 3 jam dari jakarta sudah dapat experience selengkap ini…\nSebagai Mekhanai lampung Selatan 2006 , I highly recommend to Visit Lampung Selatan .\nYang mau di spill budget, dan objek wisata apa aja yang menarik di lampung selatan bisa comment dibawah !\n#lampung #shortgetaway #touringwisata",Accessibility,,parking lot,highway,amusement park,carrousel,raceway,palace,campsite,promenade,sand,vegetation
https://www.instagram.com/p/C7sslk7yE2V/,567.jpg,6/2/2024 0:00,"Tabik pun… 🙏
.
.
.
.
.
#visitlampung #visitlampungselatan #beach #riobythebeach",Amenities,,amphitheater,vegetation,butte,outdoor,archaelogical excavation,outdoor,plaza,kasbah,campsite,mountain
https://www.instagram.com/p/DSeSGqcj5mm/,568.jpg,12/20/2024 0:00,"Make your day sweeter with a scoop of happiness 🍦\nVisit Setigi Sundae at Setigi Heni Lampung!\nBooking and Reservation:\nWhatsapp +62 821 2200 2098\n—\nPantai Setigi Heni\nCanggung, Lampung Selatan\n#SetigiHeni #HarmonyWithNature #BatokKelapaBeachCafe #ShellOfFlavor #HiddenGem #Canggung #LampungSelatan",Amenities,,park,patio,ticket booth,restaurant patio,outdoor,picnic area,outdoor,beer garden,playground,staircase
https://www.instagram.com/p/C3ZLjxnvTOc/,569.jpg,2/16/2024 0:00,What a dreamy island to visit! #lampungselatan,Attraction,,mountain path,landfill,excavation,trench,archaelogical excavation,desert road,tundra,valley,beach,coast
https://www.instagram.com/p/C6x6E29vT2l/,570.jpg,5/10/2024 0:00,"NOT Santorini, but Lampung! 🥰🌟👍🏼
Must visit Pantai Marina. 
.
#lampung #lampungselatan #indonesia #santorini #beach #sumatera @yennyhs",Attraction,,roof garden,patio,zen garden,courtyard,staircase,plaza,formal garden,botanical garden,alley,restaurant patio
https://www.instagram.com/p/CaxC8ZKvVfi/,571.jpg,3/6/2022 0:00,"Menunggu yang akan berlalu.
Menanti yang akan pergi
Walaupun cuma sesaat ku nikmati .
Esok pagi akan menyapa kembali  dgn penuh berseri
#lampung
#visitlampungselatan
@explorewisatalampung
@pulaumengkudu
@wisatalampungselatan",Attraction,,islet,coast,lagoon,ocean,beach,harbor,cliff,natural,river,watering hole
https://www.instagram.com/p/CfTl7xMBhCY/,572.jpg,6/27/2022 0:00,"Ketukan nada kehidupan yang slalu membangunkan mimpi panjang ku

Pict @nurrhasanah237

📍Pantai Sebalang, Tarahan, Katibung, Lampung Selatan.

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,promenade,harbor,pier,ice floe,beach,ocean,coast,river,boat deck,lagoon
https://www.instagram.com/p/CsJZSDYyFu6/,573.jpg,5/12/2023 0:00,"masjidbsi_bakauheni 
#visitlampung #visitlampungselatan",Amenities,,pavilion,outdoor,arch,outdoor,outdoor,building facade,outdoor,exterior,plaza,mansion
https://www.instagram.com/p/Cd8QJO7hF6B/,574.jpg,5/24/2022 0:00,"Yakinlah setiap perbuatan akan kembali ke diri kita sendiri, maka fokuslah untuk berfikir baik, berkata baik, dan berhati baik:)

Pict @rikahdyni

📍Pantai Marina, Kalianda Lampung Selatan

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,lagoon,islet,coast,cliff,ocean,beach,sky,beach house,harbor,lighthouse
https://www.instagram.com/p/DFwGI7uyS2r/,575.jpg,2/17/2025 0:00,"Gua Maria Ngison Nando, Kalianda, Lampung Selatan. Lokasinya di pinggir jalan utama, dan cukup luas untuk rombongan bus. Susteran yang juga bisa digunakan untuk retreat.

Must visit kalau sedang di area Lampung 🤗",Amenities,,japanese garden,botanical garden,fishpond,formal garden,vegetable garden,asia,aquarium,park,pond,pagoda
https://www.instagram.com/p/CJTUkW-Mx3l/,576.jpg,12/27/2021 0:00,"Ada rindu mendekam dijiwa
Seperti merindukan senja disudut kota
Ada rindu yang selalu jatuh
Diterik sepi yang lupa berteduh
Semoga hati ini tak kan Rapuh
#pejuangLDR
#rindukamu
#dailyhijabootd#dailyhijabtraveller
#keduwarnakalianda#lampunghits
#lampungeksis#lampunggeh#visitlampung
#visitlampungselatan#lampungselatan
#kelampungyuk#kelampunggeh#keduwarna",Attraction,,beach,ocean,coast,wave,lagoon,outdoor,promenade,beach house,cliff,sky
https://www.instagram.com/p/DF5CoH1JSzz/,577.jpg,2/10/2025 0:00,"DEPARTURE INDUSTRY VISIT SMK N 1 NATAR LAMPUNG SELATAN Tahun 2025 bersama Puma Tour 
.
.
.
#pumatour #terbaik #bus #travel #kunjunganindustri #tour",Accessibility,,airplane cabin,discotheque,car interior,beer hall,beauty salon,bar,bus interior,train interior,ice cream parlor,indoor
https://www.instagram.com/p/DRgsJFhki2X/,578.jpg,11/26/2025 0:00,"⏩(Balam) - Wakil Gubernur Lampung, Jihan Nurlela, meninjau site visit feasibility study pengembangan nilai ekonomi karbon di kawasan Perhutanan Sosial Desa Way Kalam, Kecamatan Penengahan, Lampung Selatan, Selasa (25/11/2025).
.
.
Dalam kunjungan itu, Wagub bersama rombongan dari Otoritas Jasa Keuangan (OJK) dan Dinas Kehutanan Provinsi Lampung menyusuri jalur hutan yang rimbun. Suasana alami dengan pepohonan besar, kicauan burung, dan aliran sungai menambah kesejukan perjalanan.
.
.
Jihan menilai, kawasan perhutanan sosial di Way Kalam memiliki potensi besar untuk dikembangkan, baik dari sisi konservasi lingkungan, penguatan ekonomi masyarakat, maupun nilai ekonomi karbon.
.
.
“Pengembangan potensi perhutanan sosial ini sangat luas, terutama jika berbicara tentang ekonomi karbon. Tapi kita juga perlu merapikan manajemen dari hal-hal kecil agar potensi ini benar-benar bisa dioptimalkan,” ujarnya.
.
.
Selama peninjauan, Wagub berhenti di beberapa titik strategis, termasuk area sumber mata air dan jalur menuju Air Terjun Anakan di Hutan Register Way Kalam. 
.
.
Di sana, ia mendapat penjelasan terkait keberadaan satwa dilindungi serta peran masyarakat desa dalam menjaga kawasan konservasi.
.
.
Wagub Jihan juga mengapresiasi keberadaan Peraturan Desa (Perdes) yang mengatur pengelolaan wisata alam di kawasan tersebut, seperti area camping, jalur trekking, dan dua lokasi air terjun.
.
.
“Sekarang kita berada di dekat sumber mata air. Kalau di bawah itu ada Air Terjun Way Kalam yang besar. Tempat ini cocok sekali untuk aktivitas seperti yoga. Ke depan, mungkin bisa diukur pH airnya agar diketahui kandungan oksigennya, ini bisa jadi nilai tambah untuk promosi wisata,” tambahnya.
.
.
Pemerintah Provinsi Lampung berharap hasil kajian ini dapat memperkuat pengelolaan perhutanan sosial secara berkelanjutan. Selain menjaga kelestarian alam, program ini juga diharapkan mampu meningkatkan kesejahteraan masyarakat sekitar.
.
.
Ikuti update terus via www.beritalampung.id
.
.
#BeritaLampungid #TrendingLampung #Lampungid",Ancillary,,outdoor,botanical garden,japanese garden,rainforest,waterfall,formal garden,supermarket,fishpond,aquarium,pet shop
