Post URL,File,Post Date,Caption,Anotasi,Catatan,Scene1,Scene2,Scene3,Prob1,Prob2,Prob3
https://www.instagram.com/p/CUS6Wv-hR0t/,635.jpg,9/26/2021 18:49,".
""Cintai hidup yang kamu jalani.
Jalani hidup yang kamu cintai""
🌍

📸Repost @nurulvekycahyanii

Visit 👉🏻 www.ayokelampung.com_

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,swimming hole,lagoon,rainforest,0.688781,0.104606,0.042163
https://www.instagram.com/p/DIf565Hyzs5/,636.jpg,4/16/2025 7:08,"April 10, 2025, before returning to Central Java, I intended to visit the stone monument in the rice fields that I used to pass by after school. I intended to capture it with Google Pixel. But when I got there, everything had changed. The stone monument was gone, buried, replaced by a tourist spot. For a moment I was sad because the most nostalgic place was gone. But when I visited the tourist spot, my sadness disappeared and instead turned into happiness because of the aesthetics offered. I was quite satisfied.

This trip is the closing part of The Beginning of the year (Jan - April 2025).

#TEAMPIXEL #googlepixel #madebygoogle #waterworldlampung #wayhuwi #lampungselatan",Attraction,,outdoor,water park,indoor,0.783463,0.169256,0.0144
https://www.instagram.com/p/CUtos5_pYtZ/,637.jpg,10/7/2021 3:54,".
Laut nya di bungkus bolee ga sii?🙏

📍Lokasi Pantai Marina Kalianda Lampung Selatan
📸Repost @sfrausss 

Salam Generasi Pesona Indonesia
Lapah Gham Jamo-Jamo Ngelestareiken Bumi Lampung

Visit www.genpilampung.com

@jokowi @kemensetneg.ri 
@sandiuno @kemenparekraf.ri 
@dwita_ria @ellanuryamah @dpr_ri
@ustadzabdulhakim @jihanchalim @dpdri
@arinal_djunaidi @pemprov.lampung
@mbak_nunik @pemprovlampung_
@rianasariarinal @pkk_provinsi_lampung
@edarwan1962 @pariwisata_lampung
@vera_moz76 @ekraf.lampun @lyanda_melly
@elhannidjafar @heliana.dewi @perindaglampung
@ellywahyuni.s @ade_ui @vittorio_dwison @lestyputriii @wahrulfauzisilalahi @agiriakbar @dprdlampung 
@dharmasetyawan.com_ @payungiuniversity
@mustika_edi23 @ayokelampung.com_ @lampung.media
@mbakjhe @genpiindonesia @wonderful.indonesiaku
@abdulrohmanwahidone @genpi_lampung @infogeh

#genpi #genpilampung #genpilampung2021 #generasipesonaindonesia #pesonaindonesia #wonderfulindonesia #salamgenpigasgasgas #AyokeLampung #kelampungkeren #dilampungaja #diindonesiaaja #lampung #bandarlampung #kotametro #lampungbarat #lampungutara #lampungtimur #lampungtengah #lampungselatan #tanggamus #pringsewu #pesawaran #pesisirbarat #mesuji #waykanan #tulangbawang #tulangbawangbarat #love #lampungberjaya",Attraction,,beach,lagoon,coast,0.422676,0.23124,0.138081
https://www.instagram.com/p/CURava3h_ax/,638.jpg,9/26/2021 4:54,"📍 Pantai arang, Kalianda, Lampung Selatan
Visit 👉 www.ayokelampung.com

Repost from : @repern

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,campsite,picnic area,park,0.863154,0.027483,0.012158
https://www.instagram.com/p/CT7JA6HByWN/,639.jpg,9/17/2021 13:15,"📍Pantai Kedu, Kalianda

📸 @asranii_d

 Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,beach,lagoon,ocean,0.846699,0.058512,0.040359
https://www.instagram.com/p/CTePuINhWyx/,640.jpg,9/6/2021 7:56,"Bawa Santai aja kawan... Panas panas gini enak nya emang berjemur dipantai ya😅

Reposted from @agilswd_

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,beach,lagoon,coast,0.495543,0.315439,0.066637
https://www.instagram.com/p/CaMLXbarM5c/,641.jpg,2/20/2022 7:11,"Selamat berakhir pekan 🙌

🍁 Air Terjun Cijuwet, Rajabasa, Lampung Selatan.

Foto @deniikristianto

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,waterfall,rainforest,creek,0.784985,0.064617,0.046903
https://www.instagram.com/p/CeAeTXyh0DC/,642.jpg,5/26/2022 4:12,"Cintailah sewajarnya 
Bencilah sewajarnya 
Tapi kalo terjebak antara cinta & benci 
Nah itu yang gak wajar

Pict @ardwijaya04

📍Pulau Sekepel, Totoharjo, Bakauheni, Lampung Selatan

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,lagoon,islet,natural,0.319973,0.276887,0.070725
https://www.instagram.com/p/CZbeqh8rJ0a/,643.jpg,2/1/2022 9:17,"Kurangi Stres Dan Nikmati Yang Terbaik.

📍 Bendungan UmbulSelawe U25, Sidomukti Tanjung Bintang, Lampung Selatan

Repost @siaudhiarga

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri @sandiuno @kemenparekraf.ri @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity @genpiindonesia @genpi_lampung
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,lagoon,marsh,natural,0.280049,0.127365,0.105953
https://www.instagram.com/p/CcITI3Jr5iy/,644.jpg,4/9/2022 12:05,"Kalau bukan kamu yang menguatkan diri kamu sendiri untuk berjuang lalu siapa lagi yang bisa diandalkan?

Loc. : Pantai Minang rua Bakauheni

Pict. @bagas.geh

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,swimming hole,pier,lagoon,0.479915,0.105344,0.05711
https://www.instagram.com/p/CeAQol0BoEH/,645.jpg,5/26/2022 2:12,"Tubuh lelah
Pikiran goyah
Semangat patah

  Terkadang perjalanan semenyebalkan itu, tapi ingin lagi...

Pict @alvinrhmanda

📍Pantai Marina, Kalianda, Lampung Selatan.

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,ocean,coast,islet,0.333517,0.253296,0.131307
https://www.instagram.com/p/CJzw3Run81O/,646.jpg,1/9/2021 3:16,"Karena di setiap perjalanan terdapat hikmah dan cerita yang berbeda
#visitindonesia 
#indonesiakeren 
#visitlampung
#visitlampungselatan 
#visitkalianda 
#lestarialamku
#purna1261-1262
#saudaratunaskelapa",Attraction,,army base,racecourse,watering hole,0.383225,0.042617,0.03951
https://www.instagram.com/p/DIGF61LvtK6/,647.jpg,4/6/2025 6:33,"Visit one of our stalls, Setigi Sundae! Taste the various of ice cream there 🍨
Delight in every frozen bite!

Booking and Reservation:
Whatsapp +62 821 2200 2098

—
Pantai Setigi Heni
Canggung, Lampung Selatan

#SetigiHeni #HarmonyWithNature #BatokKelapaBeachCafe #ShellOfFlavor #HiddenGem #Canggung #LampungSelatan",Amenities,,ticket booth,outdoor,loading dock,0.231498,0.113436,0.105023
https://www.instagram.com/p/Cbev3QlLn4w/,648.jpg,3/24/2022 8:48,"Sedikit healing biar gak pusing🤪
.
📍Persawahan Kalianda - Lampung Selatan
.
Pict. @indhmeilia

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,wild,boardwalk,highway,0.552715,0.082849,0.080865
https://www.instagram.com/p/CT2FeyNhmzv/,649.jpg,9/15/2021 14:08,"Jangan hanya menikmati keindahan alam saja, tapi juga cintai alam dengan tidak membuang sampah sembarangan, gaboleh ya😋

Repost from : @indhmeilia 

📍Bukit Pematang Sunrise, Bakauheni -Lampung Selatan

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,islet,lagoon,coast,0.374547,0.148748,0.06804
https://www.instagram.com/p/CfgnpWppmmC/,650.jpg,7/2/2022 12:20,Mengawali bulan Juli bersama rekan kerja visit ke Kota Bandar Lampung tepatnya Pantai Sebalang - Lampung Selatan #beatifulindonesia,Attraction,,beach,coast,ocean,0.334632,0.295251,0.113687
https://www.instagram.com/p/CVu9LrVJC7v/,651.jpg,11/1/2021 12:44,".
📍bukit Pematang sunrise,Bakauheni,Lampung Selatan

Reposted from @hallooo.lilis_ Draf..

Salam Generasi Pesona Indonesia
Lapah Gham Jamo-Jamo Ngelestareiken Bumi Lampung

Visit www.genpilampung.com

@jokowi @kemensetneg.ri 
@sandiuno @kemenparekraf.ri 
@dwita_ria @ellanuryamah @dpr_ri
@ustadzabdulhakim @jihanchalim @dpdri
@arinal_djunaidi @pemprov.lampung
@mbak_nunik @pemprovlampung_
@rianasariarinal @pkk_provinsi_lampung
@edarwan1962 @ulidarebeca_ @pariwisata_lampung
@vera_moz76 @ekraf.lampun @lyanda_melly
@elhannidjafar @heliana.dewi @perindaglampung
@ellywahyuni.s @ade_ui @vittorio_dwison @lestyputriii @wahrulfauzisilalahi @garinca.reza.pahlevi
@agiriakbar @mirzano @dprdlampung 
@dharmasetyawan.com_ @payungiuniversity
@mustika_edi23 @ayokelampung.com_ @lampung.media
@mbakjhe @genpiindonesia @wonderful.indonesiaku
@abdulrohmanwahidone @genpi_lampung @infogeh
@akhyarmusthafa @myls.kotametro @payungikampungbahasa

#genpi #genpilampung #genpilampung2021 #generasipesonaindonesia #pesonaindonesia #wonderfulindonesia #salamgenpigasgasgas #AyokeLampung #kelampungkeren #dilampungaja #diindonesiaaja #lampung #bandarlampung #kotametro #lampungbarat #lampungutara #lampungtimur #lampungtengah #lampungselatan #tanggamus #pringsewu #pesawaran #pesisirbarat #mesuji #waykanan #tulangbawang #tulangbawangbarat #lampungberjaya #pesonalampung #myls.kotametro",Attraction,,picnic area,islet,lagoon,0.284952,0.10737,0.078581
https://www.instagram.com/p/CWsU6UWBKAa/,652.jpg,11/25/2021 8:45,"Paint the sky. Make it yours 🌈

Repost 
📷 @ineskusuma 
.
follow  @pantai.marina.official Official account of Pantai Marina Lampung
.
Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,campsite,sandbox,lagoon,0.682125,0.03494,0.024749
https://www.instagram.com/p/Cd9sW4RhHz-/,653.jpg,5/25/2022 2:17,"Sungguh indah ciptaan mu 

📍pantai marina

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,ocean,wave,coast,0.346879,0.288733,0.094772
https://www.instagram.com/p/CR8uzM2hVDa/,654.jpg,7/30/2021 11:02,"I come back 💪💪💪

📸@kusnandri 
📍 Sebalang tarahan Lampung Indonesia 🇮🇩

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #lampungkeren #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,sky,harbor,ocean,0.48974,0.097229,0.088448
https://www.instagram.com/p/CUmxTUKhSk7/,655.jpg,10/4/2021 11:55,"#Repost @shellayuanda_
...
Luangkan waktu untuk membuat jiwamu bahagia✨

📍Pantai Semungkuk Kalianda Lampung Selatan

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia  #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,cliff,coast,ocean,0.279218,0.253033,0.126589
https://www.instagram.com/p/CekWnbDBYP-/,656.jpg,6/9/2022 2:37,"Duduk di tempat teduh di hari yang cerah, dan memandangi pemandangan, adalah penyegaran yang paling sempurna. 

Pict @laila.isti.988

📍pantai merak belantung kaliada lampung selatan

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,zen garden,trench,driveway,0.555639,0.134218,0.051962
https://www.instagram.com/p/CeXwbsFhlQA/,657.jpg,6/4/2022 5:13,"Ternyata, senjapun enggan membawamu bersamaku 🍂

Pict @cc.dxwyy_

📍Pantai marina

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,ocean,coast,beach,0.297531,0.211429,0.159469
https://www.instagram.com/p/CZW18vvJaVn/,658.jpg,1/30/2022 14:05,"Don't worry
Beach happy 💙
.
.
📍Pantai Setigiheni Kalianda Lampung Selatan
.

Repost from @rimachasanah25

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri @sandiuno @kemenparekraf.ri @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity @genpiindonesia @genpi_lampung
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,beach,lagoon,ocean,0.554865,0.133087,0.125908
https://www.instagram.com/p/CeQ6cg6hDtx/,659.jpg,6/1/2022 13:25,"🌊

📍pantai Marina 

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,cliff,islet,coast,0.221984,0.167231,0.121995
https://www.instagram.com/p/Cb9luFUrlAj/,660.jpg,4/5/2022 8:16,"Kata kamu yg melihat gitu,kata saya yg menjalani gini🤘

📍Kaki Gunung Rajabasa,Lampung Selatan.

Pict @nindyzero_

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,pasture,field road,farm,0.385529,0.085742,0.073502
https://www.instagram.com/p/CZ8hNNhrAk-/,661.jpg,2/14/2022 5:14,"📌""Bersyukur untuk hari ini, ikhlas untuk apa yang telah berlalu""

📍Pulau Mengkudu, Ds. Totoharjo, Kec. Bakauheni, Kab. Lampung Selatan

Repost @siaudhiarga

.Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri @sandiuno @kemenparekraf.ri @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity @genpiindonesia @genpi_lampung
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,lagoon,beach,islet,0.721105,0.117154,0.0969
https://www.instagram.com/p/CTIoBjOBZXl/,662.jpg,8/28/2021 22:25,"Syukuri selagi bisa, nikmati selagi ada.
.
Loc. Bukit Pematang Sunrise, Lampung Selatan
.
Reposted from @whyuungroho

Visit 👉 www.ayokelampung.com

@jokowi @kemensetneg.ri  @sandiuno @kemenparekraf.ri  @arinal_djunaidi @mbak_nunik @edarwan1962
@pariwisata_lampung @ekraf.lampung @rianasariarinal @ardito_wijaya @dharmasetyawan.com_ @payungiuniversity  @genpiindonesia @genpi_lampung 
.
#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,natural,islet,swamp,0.153719,0.11686,0.086911
https://www.instagram.com/p/CaObD0RJhN1/,663.jpg,2/21/2022 4:07,"Difficult roads lead to beautiful destinations🌊
.
📌 Titian Mutiara Beach, Kalianda Lampung Selatan - Lampung
Reposted from @amelmia

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,picnic area,playground,swamp,0.564407,0.123837,0.055742
https://www.instagram.com/p/DSC6JTJDRBL/,664.jpg,12/9/2025 14:06,"Wagub Lampung Tinjau Potensi Ekonomi Karbon Way Kalam

LAMSEL- Wakil Gubernur Lampung Jihan Nurlela mengunjungi Studi Kelayakan Kunjungan Lapangan (Site Visit Feasibility Study) Pengembangan Nilai Ekonomi Karbon di kawasan Perhutanan Sosial Desa Way Kalam, Kecamatan Penengahan, Lampung Selatan, Selasa (25/11/2025). Kunjungan dilakukan dengan menyusuri jalur hutan yang rimbun. Wagub didampingi tim dari OJK dan Dinas Kehutanan Provinsi Lampung. Rombongan disambut suasana alami yang sejuk, dengan pepohonan besar, suara satwa, dan aliran sungai....

https://inspiratif.co.id/wagub-lampung-tinjau-potensi-ekonomi-karbon-way-kalam/",Ancillary,,rainforest,waterfall,creek,0.460634,0.199453,0.094165
https://www.instagram.com/p/DFwGI7uyS2r/,665.jpg,2/7/2025 0:28,"Gua Maria Ngison Nando, Kalianda, Lampung Selatan. Lokasinya di pinggir jalan utama, dan cukup luas untuk rombongan bus. Susteran yang juga bisa digunakan untuk retreat.

Must visit kalau sedang di area Lampung 🤗",Amenities,,japanese garden,botanical garden,fishpond,0.336047,0.146743,0.13138
https://www.instagram.com/p/CQFKodfMFpw/,666.jpg,6/14/2021 0:36,""" Kau tunduk kepada alam selama belum melihat Penciptanya. Jika kau telah menyaksikan-Nya maka alam akan tunduk kepadamu."" 

 ~  Ibnu Athaillah ~

Running and Swimming Time 

#running 
#swimming 
#runforhumanity 
#runforibadah 
#justicerunners 
#bugarsepanjangusia 
#keepstrong 
#staystrong 
#visitlampung 
#visitlampungselatan 
#silahturahmi
#ayolebihbaik",Attraction,,lagoon,beach,islet,0.851384,0.046924,0.040111
https://www.instagram.com/p/CNOvj-XH77w/,667.jpg,4/4/2021 4:18,"The Amazing lampung selatan
@elty_krakatoa 
#eltykrakatoaresort
#visitlampung 
#visitlampungselatan",Attraction,,lagoon,beach,natural,0.296951,0.103824,0.096869
https://www.instagram.com/p/CcAkeLhrgkw/,668.jpg,4/6/2022 12:03,"Pict @idho.ha

Loc. Alau Alau Boutique Resort Kalianda

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,beach,lagoon,coast,0.339574,0.260116,0.163256
https://www.instagram.com/p/CJ5k_foAHit/,669.jpg,1/11/2021 9:27,"visit lampung yuuk , ada yg tau ga aku lagi piknik dimanaa ??! g kalah cantik kan sama pemandangan gunung fuji hheee 😀 , aku kemaren piknik dan berenang di laut kalianda lampung selatan, tepatnya di @elty_krakatoa , lautnya jernih bgt dan ombaknya relatif tenang kalian bs berenang, bs main floatis juga disana sambil nikmatin indahnya gunung rajabasa 😍, liburan dan tetap patuhi protokol kesehatan ya  #grandeltykrakatoa #pariwisatalampung #pantaikalianda",Attraction,,park,picnic area,lawn,0.344002,0.307566,0.148113
