Post URL,File,Post Date,Caption,Anotasi,Catatan,caption_clean,hashtags_clean,caption_normalized
https://www.instagram.com/p/CJlmHXUjI5N/,561.jpg,44199.634004629632,"Menikmati indahnya alam semesta..
#pantaikunjirkalianda #explorelampungselatan #explorelampung",Attraction,,menikmati indahnya alam semesta,pantaikunjirkalianda explorelampungselatan explorelampung,menikmati indahnya alam semesta
https://www.instagram.com/p/COpa5t4n_OZ/,562.jpg,44325.39508101852,"-
-
Air terjun way kalam saat ini sedang berbenah diri Demi kenyamanan para pengunjung nya..mulai dari akses jalan yg dulu berbatu menjadi cor betoon kyak tol..membuat post loket 1pintu untk masuk area karena mengingat way kalam sekrng mempunyai 2 air terjun berikut anakkan way kalam .dri pihak Pokdarwis jg membuat jembatan coor beton...jdi dlu jembatan bambu nya sudah tidak ada lagi .jdi skrng untuk nyebrang ke air terjun sudah enak Krn ada jembatan..nah untuk masalh tiket buat pengunjung permotor nya di kenakan 15ribu..gpp ya ...itung2  cara kita suport Pokdarwis untuk kemajuan mengelola wisata berkelanjutan..siap kan stamina krna untk smpai air terjun kita akan menuri anak tangga...beda hal nya dengan anakkan way kalam yg jlnnya bnyk datar...
Yg belum kemari wajib coba yg udah coba yuuk dtng lgi....
. . . .
. . .
. . 
.
🌍Air terjun way kalam.desa way kalam kec penengahan kab Lampung selatan
📷 @kutaheriawan 
. . . .
#Repost - @syah_herwan 
. . .
. .
.
#gengkwaci _explore
#jelajahsumatera 
#wajahlampuung
#wilayahlampung 
#ilovelampung
#pesona_lampungkita 
#lampungeksis 
#lampunggeh
#gerbangsumateraa 
#lampungholiday_ 
#curugmanialampung 
#jejaklampung 
#jejakwisatalampung
#pikniklampung 
#kelampung_geh 
#kelampungaja 
#lampungdong 
#lampungme 
#airterjunwaykalam
#explorelampungselatan",Attraction,,air terjun way kalam saat ini sedang berbenah diri demi kenyamanan para pengunjung nya mulai dari akses jalan yg dulu berbatu menjadi cor betoon kyak tol membuat post loket 1pintu untk masuk area karena mengingat way kalam sekrng mempunyai 2 air terjun berikut anakkan way kalam.dri pihak pokdarwis jg membuat jembatan coor beton jdi dlu jembatan bambu nya sudah tidak ada lagi.jdi skrng untuk nyebrang ke air terjun sudah enak krn ada jembatan nah untuk masalh tiket buat pengunjung permotor nya di kenakan 15ribu gpp ya itung2 cara kita suport pokdarwis untuk kemajuan mengelola wisata berkelanjutan siap kan stamina krna untk smpai air terjun kita akan menuri anak tangga beda hal nya dengan anakkan way kalam yg jlnnya bnyk datar yg belum kemari wajib coba yg udah coba yuuk dtng lgi 🌍air terjun way kalam.desa way kalam kec penengahan kab lampung selatan 📷 - _explore,repost gengkwaci jelajahsumatera wajahlampuung wilayahlampung ilovelampung pesona lampungkita lampungeksis lampunggeh gerbangsumateraa lampungholiday curugmanialampung jejaklampung jejakwisatalampung pikniklampung kelampung geh kelampungaja lampungdong lampungme airterjunwaykalam explorelampungselatan,air terjun way kalam saat ini sedang berbenah diri demi kenyamanan para pengunjung nya mulai dari akses jalan yang dulu berbatu menjadi cor betoon kyak tol membuat post loket 1pintu untk masuk area karena mengingat way kalam sekrng mempunyai 2 air terjun berikut anakkan way kalam dari pihak pokdarwis jg membuat jembatan coor beton jadi dulu jembatan bambu nya sudah tidak ada lagi jadi sekarang untuk nyebrang ke air terjun sudah enak karena ada jembatan nah untuk masalh tiket buat pengunjung permotor nya di kenakan 15ribu gpp ya itung2 cara kita suport pokdarwis untuk kemajuan mengelola wisata berkelanjutan siap kan stamina krna untk smpai air terjun kita akan menuri anak tangga beda hal nya dengan anakkan way kalam yang jlnnya bnyk datar yang belum kemari wajib coba yang sudah coba yuuk dtng lgi bumi air terjun way kalam desa way kalam kec penengahan kab lampung selatan kamera explore
https://www.instagram.com/p/CNOzgzmAQOI/,563.jpg,44290.203530092593,"Yg mengaudit dan yg diaudit... Disatukan dalam satu kamar, jadi rasa temen main... 🤭 see you ibu @sukmayunani_ 🥰
.
#auditbpkp2021 #pusrilampung #staycationlampung #staycationlampungselatan #explorelampungselatan #explorelampung #kahaibeach #kahaibeachlampung #kahaibeachresort",Attraction,,"yg mengaudit dan yg diaudit disatukan dalam satu kamar, jadi rasa temen main 🤭 see you ibu 🥰",auditbpkp2021 pusrilampung staycationlampung staycationlampungselatan explorelampungselatan explorelampung kahaibeach kahaibeachlampung kahaibeachresort,yang mengaudit dan yang diaudit disatukan dalam satu kamar jadi rasa temen main malu see you ibu suka
https://www.instagram.com/p/CNXZ7p2MDpG/,564.jpg,44293.543553240743,"Sunset
.
.
.
.
.
.
.
.
#sunsets #sunsetpantaiminangrua 
#yoexplore #explorelampungselatan 
#explorewisatalampungselatan 
#pesonapantailampung #lampungindonesia❤️ 
#informasilpg #Amazinglampungselatan",Attraction,,sunset ❤️,sunsets sunsetpantaiminangrua yoexplore explorelampungselatan explorewisatalampungselatan pesonapantailampung lampungindonesia informasilpg amazinglampungselatan,sunset cinta
https://www.instagram.com/p/CJzw3Run81O/,565.jpg,44205,"Karena di setiap perjalanan terdapat hikmah dan cerita yang berbeda
#visitindonesia 
#indonesiakeren 
#visitlampung
#visitlampungselatan 
#visitkalianda 
#lestarialamku
#purna1261-1262
#saudaratunaskelapa",Attraction,,karena di setiap perjalanan terdapat hikmah dan cerita yang berbeda -1262,visitindonesia indonesiakeren visitlampung visitlampungselatan visitkalianda lestarialamku purna1261 saudaratunaskelapa,karena di setiap perjalanan terdapat hikmah dan cerita yang berbeda 1262
https://www.instagram.com/p/C7cPbnCyJ5n/,566.jpg,45439,"Weekend Getaway, naik motor cuma 3 jam dari jakarta sudah dapat experience selengkap ini…\nSebagai Mekhanai lampung Selatan 2006 , I highly recommend to Visit Lampung Selatan .\nYang mau di spill budget, dan objek wisata apa aja yang menarik di lampung selatan bisa comment dibawah !\n#lampung #shortgetaway #touringwisata",Accessibility,,"weekend getaway, naik motor cuma 3 jam dari jakarta sudah dapat experience selengkap ini \nsebagai mekhanai lampung selatan 2006, i highly recommend to visit lampung selatan.\nyang mau di spill budget, dan objek wisata apa aja yang menarik di lampung selatan bisa comment dibawah!\n",lampung shortgetaway touringwisata,weekend getaway naik motor cuma 3 jam dari jakarta sudah dapat experience selengkap ini nsebagai mekhanai lampung selatan 2006 i highly recommend to visit lampung selatan nyang mau di spill budget dan objek wisata apa saja yang menarik di lampung selatan bisa comment dibawah n
https://www.instagram.com/p/C7sslk7yE2V/,567.jpg,45445,"Tabik pun… 🙏
.
.
.
.
.
#visitlampung #visitlampungselatan #beach #riobythebeach",Amenities,,tabik pun 🙏,visitlampung visitlampungselatan beach riobythebeach,tabik pun terima kasih
https://www.instagram.com/p/DSeSGqcj5mm/,568.jpg,45646,"Make your day sweeter with a scoop of happiness 🍦\nVisit Setigi Sundae at Setigi Heni Lampung!\nBooking and Reservation:\nWhatsapp +62 821 2200 2098\n—\nPantai Setigi Heni\nCanggung, Lampung Selatan\n#SetigiHeni #HarmonyWithNature #BatokKelapaBeachCafe #ShellOfFlavor #HiddenGem #Canggung #LampungSelatan",Amenities,,"make your day sweeter with a scoop of happiness 🍦\nvisit setigi sundae at setigi heni lampung!\nbooking and reservation:\nwhatsapp +62 821 2200 2098\n \npantai setigi heni\ncanggung, lampung selatan\n",setigi heni harmony with nature batok kelapa beach cafe shell of flavor hidden gem canggung lampung selatan,make your day sweeter with a scoop of happiness nvisit setigi sundae at setigi heni lampung nbooking and reservation nwhatsapp 62 821 2200 2098 n npantai setigi heni ncanggung lampung selatan n
https://www.instagram.com/p/C3ZLjxnvTOc/,569.jpg,45338,What a dreamy island to visit! #lampungselatan,Attraction,,what a dreamy island to visit!,lampungselatan,what a dreamy island to visit
https://www.instagram.com/p/C6x6E29vT2l/,570.jpg,45422,"NOT Santorini, but Lampung! 🥰🌟👍🏼
Must visit Pantai Marina. 
.
#lampung #lampungselatan #indonesia #santorini #beach #sumatera @yennyhs",Attraction,,"not santorini, but lampung! 🥰🌟👍🏼 must visit pantai marina",lampung lampungselatan indonesia santorini beach sumatera,not santorini but lampung suka bagus must visit pantai marina
https://www.instagram.com/p/CaxC8ZKvVfi/,571.jpg,44626,"Menunggu yang akan berlalu.
Menanti yang akan pergi
Walaupun cuma sesaat ku nikmati .
Esok pagi akan menyapa kembali  dgn penuh berseri
#lampung
#visitlampungselatan
@explorewisatalampung
@pulaumengkudu
@wisatalampungselatan",Attraction,,menunggu yang akan berlalu. menanti yang akan pergi walaupun cuma sesaat ku nikmati. esok pagi akan menyapa kembali dgn penuh berseri,lampung visitlampungselatan,menunggu yang akan berlalu menanti yang akan pergi walaupun cuma sesaat ku nikmati esok pagi akan menyapa kembali dengan penuh berseri
https://www.instagram.com/p/CfTl7xMBhCY/,572.jpg,44739,"Ketukan nada kehidupan yang slalu membangunkan mimpi panjang ku

Pict @nurrhasanah237

📍Pantai Sebalang, Tarahan, Katibung, Lampung Selatan.

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,"ketukan nada kehidupan yang slalu membangunkan mimpi panjang ku pict 📍pantai sebalang, tarahan, katibung, lampung selatan. visit 👉",ayokelampung travel tour wisata holiday pesonaindonesia travelphotography visitindonesia jalanjalan wonderfulindonesia like4like wisataindonesia lfl wisatalampung lampunggeh lampung genpilampung bandarlampung lampunginsta lampungselatan lampungbarat lampunghits lampungtengah lampungtimur lampungwisata lampungkece lampungyay lampungeksis lampungkeren lampunggham,ketukan nada kehidupan yang slalu membangunkan mimpi panjang ku pict lokasi pantai sebalang tarahan katibung lampung selatan visit arah
https://www.instagram.com/p/CsJZSDYyFu6/,573.jpg,45058,"masjidbsi_bakauheni 
#visitlampung #visitlampungselatan",Amenities,,masjidbsi_bakauheni,visitlampung visitlampungselatan,masjidbsi bakauheni
https://www.instagram.com/p/Cd8QJO7hF6B/,574.jpg,44705,"Yakinlah setiap perbuatan akan kembali ke diri kita sendiri, maka fokuslah untuk berfikir baik, berkata baik, dan berhati baik:)

Pict @rikahdyni

📍Pantai Marina, Kalianda Lampung Selatan

Visit 👉 www.ayokelampung.com

#ayokelampung #travel #tour #wisata #holiday #pesonaindonesia #travelphotography #visitindonesia #jalanjalan #wonderfulindonesia #like4like #wisataindonesia #lfl #wisatalampung #lampunggeh #lampung #genpilampung #bandarlampung #lampunginsta #lampungselatan #lampungbarat #lampunghits #lampungtengah #lampungtimur #lampungwisata #lampungkece #lampungyay #lampungeksis #lampungkeren #lampunggham",Attraction,,"yakinlah setiap perbuatan akan kembali ke diri kita sendiri, maka fokuslah untuk berfikir baik, berkata baik, dan berhati baik:) pict 📍pantai marina, kalianda lampung selatan visit 👉",ayokelampung travel tour wisata holiday pesonaindonesia travelphotography visitindonesia jalanjalan wonderfulindonesia like4like wisataindonesia lfl wisatalampung lampunggeh lampung genpilampung bandarlampung lampunginsta lampungselatan lampungbarat lampunghits lampungtengah lampungtimur lampungwisata lampungkece lampungyay lampungeksis lampungkeren lampunggham,yakinlah setiap perbuatan akan kembali ke diri kita sendiri maka fokuslah untuk berfikir baik berkata baik dan berhati baik pict lokasi pantai marina kalianda lampung selatan visit arah
https://www.instagram.com/p/DFwGI7uyS2r/,575.jpg,45705,"Gua Maria Ngison Nando, Kalianda, Lampung Selatan. Lokasinya di pinggir jalan utama, dan cukup luas untuk rombongan bus. Susteran yang juga bisa digunakan untuk retreat.

Must visit kalau sedang di area Lampung 🤗",Amenities,,"gua maria ngison nando, kalianda, lampung selatan. lokasinya di pinggir jalan utama, dan cukup luas untuk rombongan bus. susteran yang juga bisa digunakan untuk retreat. must visit kalau sedang di area lampung 🤗",,gua maria ngison nando kalianda lampung selatan lokasinya di pinggir jalan utama dan cukup luas untuk rombongan bus susteran yang juga bisa digunakan untuk retreat must visit kalau sedang di area lampung ramah
https://www.instagram.com/p/CJTUkW-Mx3l/,576.jpg,44557,"Ada rindu mendekam dijiwa
Seperti merindukan senja disudut kota
Ada rindu yang selalu jatuh
Diterik sepi yang lupa berteduh
Semoga hati ini tak kan Rapuh
#pejuangLDR
#rindukamu
#dailyhijabootd#dailyhijabtraveller
#keduwarnakalianda#lampunghits
#lampungeksis#lampunggeh#visitlampung
#visitlampungselatan#lampungselatan
#kelampungyuk#kelampunggeh#keduwarna",Attraction,,ada rindu mendekam dijiwa seperti merindukan senja disudut kota ada rindu yang selalu jatuh diterik sepi yang lupa berteduh semoga hati ini tak kan rapuh,pejuang ldr rindukamu dailyhijabootd dailyhijabtraveller keduwarnakalianda lampunghits lampungeksis lampunggeh visitlampung visitlampungselatan lampungselatan kelampungyuk kelampunggeh keduwarna,ada rindu mendekam dijiwa seperti merindukan senja disudut kota ada rindu yang selalu jatuh diterik sepi yang lupa berteduh semoga hati ini tak kan rapuh
https://www.instagram.com/p/DF5CoH1JSzz/,577.jpg,45698,"DEPARTURE INDUSTRY VISIT SMK N 1 NATAR LAMPUNG SELATAN Tahun 2025 bersama Puma Tour 
.
.
.
#pumatour #terbaik #bus #travel #kunjunganindustri #tour",Accessibility,,departure industry visit smk n 1 natar lampung selatan tahun 2025 bersama puma tour,pumatour terbaik bus travel kunjunganindustri tour,departure industry visit smk n 1 natar lampung selatan tahun 2025 bersama puma tour
https://www.instagram.com/p/DRgsJFhki2X/,578.jpg,45987,"⏩(Balam) - Wakil Gubernur Lampung, Jihan Nurlela, meninjau site visit feasibility study pengembangan nilai ekonomi karbon di kawasan Perhutanan Sosial Desa Way Kalam, Kecamatan Penengahan, Lampung Selatan, Selasa (25/11/2025).
.
.
Dalam kunjungan itu, Wagub bersama rombongan dari Otoritas Jasa Keuangan (OJK) dan Dinas Kehutanan Provinsi Lampung menyusuri jalur hutan yang rimbun. Suasana alami dengan pepohonan besar, kicauan burung, dan aliran sungai menambah kesejukan perjalanan.
.
.
Jihan menilai, kawasan perhutanan sosial di Way Kalam memiliki potensi besar untuk dikembangkan, baik dari sisi konservasi lingkungan, penguatan ekonomi masyarakat, maupun nilai ekonomi karbon.
.
.
“Pengembangan potensi perhutanan sosial ini sangat luas, terutama jika berbicara tentang ekonomi karbon. Tapi kita juga perlu merapikan manajemen dari hal-hal kecil agar potensi ini benar-benar bisa dioptimalkan,” ujarnya.
.
.
Selama peninjauan, Wagub berhenti di beberapa titik strategis, termasuk area sumber mata air dan jalur menuju Air Terjun Anakan di Hutan Register Way Kalam. 
.
.
Di sana, ia mendapat penjelasan terkait keberadaan satwa dilindungi serta peran masyarakat desa dalam menjaga kawasan konservasi.
.
.
Wagub Jihan juga mengapresiasi keberadaan Peraturan Desa (Perdes) yang mengatur pengelolaan wisata alam di kawasan tersebut, seperti area camping, jalur trekking, dan dua lokasi air terjun.
.
.
“Sekarang kita berada di dekat sumber mata air. Kalau di bawah itu ada Air Terjun Way Kalam yang besar. Tempat ini cocok sekali untuk aktivitas seperti yoga. Ke depan, mungkin bisa diukur pH airnya agar diketahui kandungan oksigennya, ini bisa jadi nilai tambah untuk promosi wisata,” tambahnya.
.
.
Pemerintah Provinsi Lampung berharap hasil kajian ini dapat memperkuat pengelolaan perhutanan sosial secara berkelanjutan. Selain menjaga kelestarian alam, program ini juga diharapkan mampu meningkatkan kesejahteraan masyarakat sekitar.
.
.
Ikuti update terus via www.beritalampung.id
.
.
#BeritaLampungid #TrendingLampung #Lampungid",Ancillary,,"⏩(balam) - wakil gubernur lampung, jihan nurlela, meninjau site visit feasibility study pengembangan nilai ekonomi karbon di kawasan perhutanan sosial desa way kalam, kecamatan penengahan, lampung selatan, selasa (25/11/2025) dalam kunjungan itu, wagub bersama rombongan dari otoritas jasa keuangan (ojk) dan dinas kehutanan provinsi lampung menyusuri jalur hutan yang rimbun. suasana alami dengan pepohonan besar, kicauan burung, dan aliran sungai menambah kesejukan perjalanan jihan menilai, kawasan perhutanan sosial di way kalam memiliki potensi besar untuk dikembangkan, baik dari sisi konservasi lingkungan, penguatan ekonomi masyarakat, maupun nilai ekonomi karbon “pengembangan potensi perhutanan sosial ini sangat luas, terutama jika berbicara tentang ekonomi karbon. tapi kita juga perlu merapikan manajemen dari hal-hal kecil agar potensi ini benar-benar bisa dioptimalkan,” ujarnya selama peninjauan, wagub berhenti di beberapa titik strategis, termasuk area sumber mata air dan jalur menuju air terjun anakan di hutan register way kalam di sana, ia mendapat penjelasan terkait keberadaan satwa dilindungi serta peran masyarakat desa dalam menjaga kawasan konservasi wagub jihan juga mengapresiasi keberadaan peraturan desa (perdes) yang mengatur pengelolaan wisata alam di kawasan tersebut, seperti area camping, jalur trekking, dan dua lokasi air terjun “sekarang kita berada di dekat sumber mata air. kalau di bawah itu ada air terjun way kalam yang besar. tempat ini cocok sekali untuk aktivitas seperti yoga. ke depan, mungkin bisa diukur ph airnya agar diketahui kandungan oksigennya, ini bisa jadi nilai tambah untuk promosi wisata,” tambahnya pemerintah provinsi lampung berharap hasil kajian ini dapat memperkuat pengelolaan perhutanan sosial secara berkelanjutan. selain menjaga kelestarian alam, program ini juga diharapkan mampu meningkatkan kesejahteraan masyarakat sekitar ikuti update terus via",berita lampungid trending lampung lampungid,balam wakil gubernur lampung jihan nurlela meninjau site visit feasibility study pengembangan nilai ekonomi karbon di kawasan perhutanan sosial desa way kalam kecamatan penengahan lampung selatan selasa 25 11 2025 dalam kunjungan itu wagub bersama rombongan dari otoritas jasa keuangan ojk dan dinas kehutanan provinsi lampung menyusuri jalur hutan yang rimbun suasana alami dengan pepohonan besar kicauan burung dan aliran sungai menambah kesejukan perjalanan jihan menilai kawasan perhutanan sosial di way kalam memiliki potensi besar untuk dikembangkan baik dari sisi konservasi lingkungan penguatan ekonomi masyarakat maupun nilai ekonomi karbon pengembangan potensi perhutanan sosial ini sangat luas terutama jika berbicara tentang ekonomi karbon tapi kita juga perlu merapikan manajemen dari hal hal kecil agar potensi ini benar benar bisa dioptimalkan ujarnya selama peninjauan wagub berhenti di beberapa titik strategis termasuk area sumber mata air dan jalur menuju air terjun anakan di hutan register way kalam di sana ia mendapat penjelasan terkait keberadaan satwa dilindungi serta peran masyarakat desa dalam menjaga kawasan konservasi wagub jihan juga mengapresiasi keberadaan peraturan desa perdes yang mengatur pengelolaan wisata alam di kawasan tersebut seperti area camping jalur trekking dan dua lokasi air terjun sekarang kita berada di dekat sumber mata air kalau di bawah itu ada air terjun way kalam yang besar tempat ini cocok sekali untuk aktivitas seperti yoga ke depan mungkin bisa diukur ph airnya agar diketahui kandungan oksigennya ini bisa jadi nilai tambah untuk promosi wisata tambahnya pemerintah provinsi lampung berharap hasil kajian ini dapat memperkuat pengelolaan perhutanan sosial secara berkelanjutan selain menjaga kelestarian alam program ini juga diharapkan mampu meningkatkan kesejahteraan masyarakat sekitar ikuti update terus via
https://www.instagram.com/p/CbTzsJgJGB_/,579.jpg,44640,"Continue…
Karena sudah malam setelah nengok saudara jadilah makan di nasi uduk toha karena dia buka sampe lewat tengah malam
Nasi uduk toha 3/5
Besok pagi habis papa acara keluarga besar mama di hotel jam 12 kita makan di baso sony dan pempek tenda biru kemudian beli oleh2x…
Baso sony  3/5
Pempek tenda biru 4.25/5

Sambil menunggu kapal fery jam 18:45
Kita ke @aranglampung dari bandar lampung 1,5jam via tol tetapi jika sudah masuk jalanan desa jlananya aga berlubang, klo sudah masuk kawasan wisatanya jalanya berbatu…

Tiket masuk dewasa 3 orang (anak anak dibawah 5thn free) total 150k 
Tetapi sudah termasuk mobil HLUX antar jemput pantai dan free voucher makan @100k total voucher 300k ( makananya bisa di bilang overpriced) menu makanan yg dipesan :
Sirloin meltic,french fries 300gr, beef slice 250gr, nasi goreng ayam,lecy tea, kelapa batok 2, free sauce/bumbu grill dan alat bakar+arang…total mkan sktr 400an tetapi krn tiket masuk sdh termasuk voucher makan maka kami membayar sisanya 130k
Total makan, tiket masuk dan sewa hilux ke pantai = 150k+130k=280k worth it sh karena pantai bersih bisa renang ada tempat untuk rebahan free, adem tetapi hati hati krn ombaknya lumayan tinggi..

Tips bawa anak : 
1. Download video yutub di hp/tab anak
2. Bawa cemilan, susu, dll
3. Bawa buku favorit anak
4. Bed cover dan bantal buat rebahan
5. Bawa vitamin anak

Sayang banget mendadak tidak prepare apapun next insyAllah explore pantai lampung lagi pantainya bagus pake kamera hp udah bagus, dari arang beach ke pelabuhan 1.5jam lumayan liburan tipis2 btw kita di sini cuma 2jam krn cuma nunggu jadwal kapal fery..jgn lupa reservasi dulu nomornya ada di ig @aranglampung 

#arangbeach #visitlampungselatan #familytime #masyaallahtabarakallah #33weekspregnant",Attraction ,,"continue karena sudah malam setelah nengok saudara jadilah makan di nasi uduk toha karena dia buka sampe lewat tengah malam nasi uduk toha 3/5 besok pagi habis papa acara keluarga besar mama di hotel jam 12 kita makan di baso sony dan pempek tenda biru kemudian beli oleh2x baso sony 3/5 pempek tenda biru 4.25/5 sambil menunggu kapal fery jam 18:45 kita ke dari bandar lampung 1,5jam via tol tetapi jika sudah masuk jalanan desa jlananya aga berlubang, klo sudah masuk kawasan wisatanya jalanya berbatu tiket masuk dewasa 3 orang (anak anak dibawah 5thn free) total 150k tetapi sudah termasuk mobil hlux antar jemput pantai dan free voucher makan total voucher 300k ( makananya bisa di bilang overpriced) menu makanan yg dipesan: sirloin meltic,french fries 300gr, beef slice 250gr, nasi goreng ayam,lecy tea, kelapa batok 2, free sauce/bumbu grill dan alat bakar+arang total mkan sktr 400an tetapi krn tiket masuk sdh termasuk voucher makan maka kami membayar sisanya 130k total makan, tiket masuk dan sewa hilux ke pantai = 150k+130k=280k worth it sh karena pantai bersih bisa renang ada tempat untuk rebahan free, adem tetapi hati hati krn ombaknya lumayan tinggi tips bawa anak: 1. download video yutub di hp/tab anak 2. bawa cemilan, susu, dll 3. bawa buku favorit anak 4. bed cover dan bantal buat rebahan 5. bawa vitamin anak sayang banget mendadak tidak prepare apapun next insyallah explore pantai lampung lagi pantainya bagus pake kamera hp udah bagus, dari arang beach ke pelabuhan 1.5jam lumayan liburan tipis2 btw kita di sini cuma 2jam krn cuma nunggu jadwal kapal fery jgn lupa reservasi dulu nomornya ada di ig",arangbeach visitlampungselatan familytime masyaallahtabarakallah 33weekspregnant,continue karena sudah malam setelah nengok saudara jadilah makan di nasi uduk toha karena dia buka sampe lewat tengah malam nasi uduk toha 3 5 besok pagi habis papa acara keluarga besar mama di hotel jam 12 kita makan di baso sony dan pempek tenda biru kemudian beli oleh2x baso sony 3 5 pempek tenda biru 4 25 5 sambil menunggu kapal fery jam 18 45 kita ke dari bandar lampung 1 5jam via tol tetapi jika sudah masuk jalanan desa jlananya aga berlubang klo sudah masuk kawasan wisatanya jalanya berbatu tiket masuk dewasa 3 orang anak anak dibawah 5thn free total 150k tetapi sudah termasuk mobil hlux antar jemput pantai dan free voucher makan total voucher 300k makananya bisa di bilang overpriced menu makanan yang dipesan sirloin meltic french fries 300gr beef slice 250gr nasi goreng ayam lecy tea kelapa batok 2 free sauce bumbu grill dan alat bakar arang total mkan sktr 400an tetapi karena tiket masuk sdh termasuk voucher makan maka kami membayar sisanya 130k total makan tiket masuk dan sewa hilux ke pantai 150k 130k 280k worth it sh karena pantai bersih bisa renang ada tempat untuk rebahan free adem tetapi hati hati karena ombaknya lumayan tinggi tips bawa anak 1 download video yutub di hp tab anak 2 bawa cemilan susu dll 3 bawa buku favorit anak 4 bed cover dan bantal buat rebahan 5 bawa vitamin anak sayang banget mendadak tidak prepare apapun next insyallah explore pantai lampung lagi pantainya bagus pake kamera hp sudah bagus dari arang beach ke pelabuhan 1 5jam lumayan liburan tipis2 btw kita di sini cuma 2jam karena cuma nunggu jadwal kapal fery jgn lupa reservasi dulu nomornya ada di ig
https://www.instagram.com/p/CQFKodfMFpw/,580.jpg,44361,""" Kau tunduk kepada alam selama belum melihat Penciptanya. Jika kau telah menyaksikan-Nya maka alam akan tunduk kepadamu."" 

 ~  Ibnu Athaillah ~

Running and Swimming Time 

#running 
#swimming 
#runforhumanity 
#runforibadah 
#justicerunners 
#bugarsepanjangusia 
#keepstrong 
#staystrong 
#visitlampung 
#visitlampungselatan 
#silahturahmi
#ayolebihbaik",Attraction ,,""" kau tunduk kepada alam selama belum melihat penciptanya. jika kau telah menyaksikan-nya maka alam akan tunduk kepadamu."" ~ ibnu athaillah ~ running and swimming time",running swimming runforhumanity runforibadah justicerunners bugarsepanjangusia keepstrong staystrong visitlampung visitlampungselatan silahturahmi ayolebihbaik,kau tunduk kepada alam selama belum melihat penciptanya jika kau telah menyaksikan nya maka alam akan tunduk kepadamu ibnu athaillah running and swimming time
https://www.instagram.com/p/CVO8oMMJw9B/,581.jpg,44489,".
Pantai Marina Lampung Selatan 🌊

📸Repost @riinaa23_ 

Salam Generasi Pesona Indonesia
Lapah Gham Jamo-Jamo Ngelestareiken Bumi Lampung

Visit www.genpilampung.com

@jokowi @kemensetneg.ri 
@sandiuno @kemenparekraf.ri 
@dwita_ria @ellanuryamah 
@dr.muhammad.kadafi.sh.mh @dpr_ri
@ustadzabdulhakim @jihanchalim
@bustami_zainudin32 @dpdri
@arinal_djunaidi @pemprov.lampung
@mbak_nunik @pemprovlampung_
@rianasariarinal @pkk_provinsi_lampung
@edarwan1962 @pariwisata_lampung
@vera_moz76 @ekraf.lampun @lyanda_melly
@elhannidjafar @heliana.dewi @perindaglampung
@ellywahyuni.s @ade_ui @vittorio_dwison @lestyputriii @wahrulfauzisilalahi @agiriakbar @dprdlampung 
@dharmasetyawan.com_ @payungiuniversity
@mustika_edi23 @ayokelampung.com_ @lampung.media
@mbakjhe @genpiindonesia @wonderful.indonesiaku
@abdulrohmanwahidone @genpi_lampung @infogeh

#genpi #genpilampung #genpilampung2021 #generasipesonaindonesia #pesonaindonesia #wonderfulindonesia #salamgenpigasgasgas #AyokeLampung #kelampungkeren #dilampungaja #diindonesiaaja #lampung #bandarlampung #kotametro #lampungbarat #lampungutara #lampungtimur #lampungtengah #lampungselatan #tanggamus #pringsewu #pesawaran #pesisirbarat #mesuji #waykanan #tulangbawang #tulangbawangbarat #love #lampungberjaya #pesonalampung",Attraction ,,pantai marina lampung selatan 🌊 📸repost salam generasi pesona indonesia lapah gham jamo-jamo ngelestareiken bumi lampung visit,genpi genpilampung genpilampung2021 generasipesonaindonesia pesonaindonesia wonderfulindonesia salamgenpigasgasgas ayoke lampung kelampungkeren dilampungaja diindonesiaaja lampung bandarlampung kotametro lampungbarat lampungutara lampungtimur lampungtengah lampungselatan tanggamus pringsewu pesawaran pesisirbarat mesuji waykanan tulangbawang tulangbawangbarat love lampungberjaya pesonalampung,pantai marina lampung selatan laut kamera repost salam generasi pesona indonesia lapah gham jamo jamo ngelestareiken bumi lampung visit
https://www.instagram.com/p/DRHkCFOk0bf/,582.jpg,45977,"What a majestic place to visit 🥹✨
📍Anak Gunung Krakatau, Selat Sunda, Lampung
Selatan

Saksi bisu letusan dahsyat yang pernah mengguncang dunia pada tahun 1883. Semoga tidurmu masih panjang ya anak baik..
Note: Kesana harus sama guide atau ikut Open Trip ya!

Jun ‘25",Attraction ,,"what a majestic place to visit 🥹✨ 📍anak gunung krakatau, selat sunda, lampung selatan saksi bisu letusan dahsyat yang pernah mengguncang dunia pada tahun 1883. semoga tidurmu masih panjang ya anak baik note: kesana harus sama guide atau ikut open trip ya! jun ‘25",,what a majestic place to visit indah lokasi anak gunung krakatau selat sunda lampung selatan saksi bisu letusan dahsyat yang pernah mengguncang dunia pada tahun 1883 semoga tidurmu masih panjang ya anak baik note kesana harus sama guide atau ikut open trip ya jun 25
